make,model,price,engine,cylinders,fuel,mileage,transmission,trim,body,doors,drivetrain,vehicle_age
8,44,-0.5142263199494496,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12025677373828035,19,ST-Line Elite,6,4.0,0,-0.28135375487034925
15,56,-0.05726258776354902,OHV,0.8344538325517469,4,-0.13229005697975935,19,Laredo,6,4.0,1,-0.28135375487034925
26,67,-1.4595379127603059,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.12025677373828035,22,1.4T S,7,4.0,2,-0.28135375487034925
7,29,-0.1784702562178317,16V MPFI OHV,2.3156278630510387,4,-0.07212364077236434,19,Pursuit,6,4.0,0,3.0747946067973886
8,77,0.11075072051794548,c,-0.646720197947545,3,-0.08415692401384335,1,Premium,6,4.0,0,-0.28135375487034925
12,64,0.4935829769081463,c,-0.646720197947545,3,-0.11424013211754086,1,Limited,6,4.0,0,-0.28135375487034925
8,131,0.0903510370325595,"6 port/direct injection, DOHC, variable valve control, re",0.8344538325517469,4,-0.13229005697975935,32,Base,0,3.0,3,-0.28135375487034925
15,57,0.9550919966610825,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.06410145194471167,19,Trailhawk,6,4.0,1,-0.28135375487034925
12,104,-0.5240203324450857,16V PDI DOHC Turbo,-0.646720197947545,4,-0.13229005697975935,21,2.5T NIGHT,5,4.0,0,-0.28135375487034925
5,42,-1.079248852984994,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.12827896256593302,10,1LT,6,4.0,2,-0.28135375487034925
20,21,0.5025112203433948,"TIV-G 2.5L I-4 gasoline direct injection, DOHC, variable",-0.646720197947545,4,-0.12426786815210669,32,Base,6,4.0,0,-0.28135375487034925
20,21,0.5382241940843888,"TIV-G 2.5L I-4 gasoline direct injection, DOHC, variable",-0.646720197947545,4,-0.12426786815210669,19,Base,6,4.0,0,-0.28135375487034925
3,40,-0.3976180496284767,16V GDI DOHC Turbo,-0.646720197947545,4,-0.10822349049680136,28,Essence,6,4.0,0,3.0747946067973886
1,92,1.8612275394893938,c,-0.646720197947545,3,-0.12426786815210669,32,Premium,6,4.0,0,-0.28135375487034925
7,29,-0.15439105422579785,16V MPFI OHV,2.3156278630510387,4,-0.10822349049680136,19,Pursuit,6,4.0,0,3.0747946067973886
15,23,-1.0610135921505774,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13429560418667252,19,Latitude,6,4.0,1,-0.28135375487034925
11,85,-0.28587973027218483,24V GDI SOHC,0.8344538325517469,4,-0.12827896256593302,28,TrailSport,6,4.0,0,-0.28135375487034925
4,70,1.814421899662182,c Motor,-0.646720197947545,3,1.325742762446113,32,Sport w/1SF,6,4.0,3,-0.28135375487034925
22,127,-0.16386040332378868,Unleaded V-8 5.6 L/339,2.3156278630510387,4,-0.12426786815210669,32,SV,5,4.0,1,-0.28135375487034925
15,23,-0.6167117324728475,DOHC,-0.646720197947545,4,-0.11022903770371452,19,Limited,6,4.0,1,-0.28135375487034925
15,23,-1.1833034719303448,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12025677373828035,19,Latitude,6,4.0,1,-0.28135375487034925
15,142,0.43811964647705715,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.10020130166914869,19,Sahara,6,4.0,1,-0.28135375487034925
15,142,0.9229503202941878,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11022903770371452,19,Rubicon,6,4.0,1,-0.28135375487034925
12,64,-0.23782954742066564,c,-0.646720197947545,3,-0.12426786815210669,1,SEL,6,4.0,0,-0.28135375487034925
8,44,-1.074378902020313,der,-1.3873072131971909,4,-0.13429560418667252,23,Active,6,4.0,2,-0.28135375487034925
8,44,-0.842028130438755,12V PDI DOHC Turbo,-1.3873072131971909,4,-0.11424013211754086,19,ST-Line,6,4.0,0,-0.28135375487034925
15,142,0.9105048900511141,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,19,Rubicon,6,4.0,1,-0.28135375487034925
15,23,-1.0063619202136016,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12025677373828035,19,Latitude,6,4.0,1,-0.28135375487034925
5,42,-1.037746048652657,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.12827896256593302,32,LS,6,4.0,0,-0.28135375487034925
7,61,-0.8352101990882016,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11424013211754086,28,GT,6,4.0,0,-0.28135375487034925
8,44,-0.973733248750239,12V PDI DOHC Turbo,-1.3873072131971909,4,-0.11424013211754086,19,ST-Line,6,4.0,0,-0.28135375487034925
8,131,0.6014253354926934,"6 port/direct injection, DOHC, variable valve control, re",0.8344538325517469,4,-0.13429560418667252,32,Base,0,3.0,3,-0.28135375487034925
8,77,-0.17387085808452185,c,-0.646720197947545,3,-0.11424013211754086,1,Premium,6,4.0,0,-0.28135375487034925
15,56,-0.4982637028985507,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,-0.13429560418667252,32,Laredo,6,4.0,1,-0.28135375487034925
5,112,1.4253669281504444,16V GDI OHV,2.3156278630510387,4,-0.1302845097728462,3,ZR2,5,4.0,1,-0.28135375487034925
5,112,-0.05158097830475452,16V GDI OHV,2.3156278630510387,4,-0.1302845097728462,32,LT,5,4.0,1,-0.28135375487034925
8,77,-0.24935509803707737,c,-0.646720197947545,3,-0.11424013211754086,1,Premium,6,4.0,0,3.0747946067973886
15,56,0.8239279840123408,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,-0.13429560418667252,32,Summit,6,4.0,1,-0.28135375487034925
5,112,-0.13437014470433153,16V GDI OHV,2.3156278630510387,4,-0.12426786815210669,3,Custom Trail Boss,5,4.0,1,-0.28135375487034925
11,80,-0.4560574612046487,24V GDI SOHC,0.8344538325517469,4,-0.12627341535901987,3,EX-L,4,4.0,2,-0.28135375487034925
12,64,0.23601668144279564,c,-0.646720197947545,3,-0.11424013211754086,1,Disney100 Platinum Edition,6,4.0,0,-0.28135375487034925
12,35,-1.0712945997426817,16V GDI DOHC Hybrid,-0.646720197947545,5,-0.13429560418667252,32,Limited,7,4.0,2,-0.28135375487034925
12,135,-0.8894830970612577,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11223458491062768,9,Blue,6,4.0,0,-0.28135375487034925
26,67,-1.1232948539322198,16V GDI DOHC Turbo,-0.646720197947545,4,-0.07814028239310385,19,1.5T SEL,7,4.0,2,-0.28135375487034925
15,142,0.06583895051033181,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11825122653136719,19,Sport,6,4.0,1,-0.28135375487034925
12,135,-0.7786105467653536,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.10421239608297501,9,SEL Convenience,6,4.0,0,-0.28135375487034925
15,142,0.734916102491227,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11825122653136719,19,Sahara,6,4.0,1,3.0747946067973886
12,35,-1.307216668698339,16V GDI DOHC Hybrid,-0.646720197947545,5,-0.10421239608297501,11,Blue,7,4.0,2,-0.28135375487034925
12,65,-0.5484783084010392,c,-0.646720197947545,3,-0.08014582960001701,1,SEL,7,4.0,0,3.0747946067973886
25,136,0.9806321839425205,"MAX 3.4L V-6 port/direct injection, DOHC, variable valve",0.8344538325517469,5,-0.11424013211754086,3,Limited,5,4.0,1,-0.28135375487034925
23,89,0.9531981268414842,24V MPFI DOHC,0.8344538325517469,4,0.2287084402646107,28,Base,0,3.0,2,-0.28135375487034925
15,58,-0.021549614022555022,24V VVT,0.8344538325517469,4,-0.13429560418667252,19,Limited,6,4.0,1,-0.28135375487034925
7,61,-0.013433029081420021,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.1302845097728462,9,R/T Plus,6,4.0,0,-0.28135375487034925
25,25,-1.0624204668737074,16V PDI DOHC,-0.646720197947545,4,-0.13229005697975935,33,LE,6,4.0,0,-0.28135375487034925
16,32,-0.44058183925021793,c,-0.646720197947545,3,-0.10621794328988819,32,Wind,6,4.0,0,-0.28135375487034925
8,46,-0.5404699445924527,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11624567932445402,3,XLT,6,4.0,3,-0.28135375487034925
20,21,0.26004177286855523,DOHC 16V LEV3-SULEV30,-0.646720197947545,6,-0.12827896256593302,32,Premium,6,4.0,0,-0.28135375487034925
15,140,1.824161801591544,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.11825122653136719,19,Series II,6,4.0,1,-0.28135375487034925
21,122,0.46165774280634864,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.13429560418667252,32,High Roof,0,3.0,3,3.0747946067973886
7,29,-0.1784702562178317,16V MPFI OHV,2.3156278630510387,4,-0.08816801842766968,19,Pursuit,6,4.0,0,3.0747946067973886
5,43,-0.1427572824768377,"<dt>VIN</dt>
     3GN7DNRPXRS232327",-0.646720197947545,4,-0.13429560418667252,32,RS,6,,2,-0.28135375487034925
15,59,4.0104992319019415,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.13429560418667252,19,Series III,6,4.0,1,-0.28135375487034925
21,122,0.8114284432029929,"diesel direct injection, DOHC, intercooled turbo, diesel,",-0.646720197947545,0,-0.13429560418667252,32,High Roof,5,3.0,3,-0.28135375487034925
8,77,-0.018844085708843356,c,-0.646720197947545,3,-0.12426786815210669,1,Select,6,4.0,0,-0.28135375487034925
11,18,-0.43197825921261485,,-0.646720197947545,4,-0.13229005697975935,2,Sport Touring,6,,0,-3.637502116538087
4,146,-0.15736713537088068,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.12426786815210669,28,Luxury,6,4.0,0,-0.28135375487034925
12,104,-1.0023036277430342,16V PDI DOHC,-0.646720197947545,4,-0.12827896256593302,19,2.5L SEL,5,4.0,0,-0.28135375487034925
25,136,1.236088167323176,24V PDI DOHC Twin Turbo Hybrid,0.8344538325517469,5,-0.12025677373828035,3,1794 Edition,5,4.0,1,-0.28135375487034925
7,61,-0.7250410861538625,"ne 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,-0.10621794328988819,26,GT AWD,6,4.0,0,-0.28135375487034925
23,2,0.6058624019271804,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.12226232094519353,9,Tradesman,5,2.0,1,-0.28135375487034925
12,69,-0.9807135117996151,16V MPFI DOHC,-0.646720197947545,4,-0.13229005697975935,33,SEL,6,4.0,0,-0.28135375487034925
5,112,-0.048929560557317085,16V GDI OHV,2.3156278630510387,4,-0.10020130166914869,32,LT,5,4.0,1,-0.28135375487034925
13,94,0.22005406439189681,16V PDI DOHC Turbo,-0.646720197947545,4,-0.13429560418667252,33,SENSORY,6,4.0,0,3.0747946067973886
15,23,-1.3059180151077574,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.10621794328988819,32,Sport,6,4.0,1,3.0747946067973886
20,21,0.371293097128379,"TIV-G 2.5L I-4 gasoline direct injection, DOHC, variable",-0.646720197947545,4,-0.07412918797927752,32,Base,6,4.0,0,-0.28135375487034925
5,42,-0.8474391870661784,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12226232094519353,9,1LT,6,4.0,0,-0.28135375487034925
22,68,-1.3377891386432808,16V MPFI DOHC,-0.646720197947545,4,-0.11022903770371452,33,SR,6,4.0,2,-0.28135375487034925
7,61,-0.16061376934733468,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.09819575446223552,9,R/T,6,4.0,0,-0.28135375487034925
7,61,-0.013433029081420021,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11825122653136719,9,R/T Plus,6,4.0,0,-0.28135375487034925
25,24,-1.488595286849569,16V PDI DOHC,-0.646720197947545,4,-0.11825122653136719,33,LE,7,4.0,2,-0.28135375487034925
12,64,-0.2328513753234362,c,-0.646720197947545,3,-0.13429560418667252,32,SEL,6,4.0,0,-0.28135375487034925
26,67,-1.0951032489033443,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.11424013211754086,22,1.4T SEL,7,4.0,2,-0.28135375487034925
12,64,-0.29329287785175484,c,-0.646720197947545,3,-0.10822349049680136,1,SEL,6,4.0,0,-0.28135375487034925
23,89,0.971920382772369,24V MPFI DOHC,0.8344538325517469,4,0.23873617629917654,28,Base,0,3.0,2,-0.28135375487034925
26,67,-1.3952545600265167,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.12025677373828035,22,1.4T S,7,4.0,2,-0.28135375487034925
23,2,0.8185169273849174,oled Turbo Diesel I-6 6.7 L/408,0.8344538325517469,0,-0.10421239608297501,32,Tradesman,5,4.0,1,-0.28135375487034925
9,126,-0.49528762175346785,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13429560418667252,28,Denali,6,4.0,0,-0.28135375487034925
11,18,-0.7160587321523398,16V GDI DOHC Hybrid,-0.646720197947545,5,-0.13229005697975935,33,Sport,6,4.0,0,-0.28135375487034925
12,135,-0.6957672697995023,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,9,SEL Convenience,6,4.0,0,-0.28135375487034925
23,2,1.1991306505578747,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.06811254635853801,32,Laramie,5,4.0,1,-0.28135375487034925
20,21,0.08071935623574598,"TIV-G 2.5L I-4 gasoline direct injection, DOHC, variable",-0.646720197947545,4,-0.12426786815210669,19,Base,6,4.0,0,-0.28135375487034925
12,69,-1.0445639800032105,16V GDI DOHC Turbo,-0.646720197947545,4,-0.10421239608297501,19,Limited,6,4.0,2,-0.28135375487034925
7,61,-0.28717838386276645,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,9,R/T Plus,6,4.0,0,-0.28135375487034925
7,61,-0.6499356201652268,16V GDI DOHC Turbo,-0.646720197947545,4,-0.09819575446223552,28,GT,6,4.0,0,-0.28135375487034925
15,58,-0.14513814739290395,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,-0.12827896256593302,32,Altitude,6,4.0,1,-0.28135375487034925
15,142,0.4711270919043395,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12627341535901987,19,Sahara,6,4.0,1,-0.28135375487034925
7,61,-0.9359099629245499,"ne 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,-0.11424013211754086,32,GT AWD,6,4.0,0,-0.28135375487034925
8,15,-1.0142079523233656,"t 1.5L I-3 port/direct injection, DOHC, Ti-VCT variable v",-1.3873072131971909,4,-0.11624567932445402,32,Big Bend,6,4.0,1,-0.28135375487034925
6,82,0.2310385093455662,24V MPFI DOHC,0.8344538325517469,4,-0.10621794328988819,28,Touring-L,4,4.0,0,-0.28135375487034925
25,136,1.137011720475055,"MAX 3.4L V-6 port/direct injection, DOHC, variable valve",0.8344538325517469,5,-0.11424013211754086,3,Platinum,5,4.0,3,-0.28135375487034925
15,139,1.8831423188304584,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.13229005697975935,19,Series II,6,4.0,1,-0.28135375487034925
8,47,0.12779554889432898,EcoBoost,0.8344538325517469,4,-0.08215137680693019,3,XLT,5,4.0,1,3.0747946067973886
23,0,0.6140330974345897,"6.7L I-6 diesel direct injection, VVT intercooled turbo,",0.8344538325517469,0,-0.10421239608297501,8,Tradesman 4x4 Crew Cab 8 Box,5,4.0,1,-0.28135375487034925
20,21,0.08477764870631348,"TIV-G 2.5L I-4 gasoline direct injection, DOHC, variable",-0.646720197947545,4,-0.12426786815210669,19,Base,6,4.0,0,-0.28135375487034925
5,112,-0.38885213789205086,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12426786815210669,19,Custom,5,4.0,3,-0.28135375487034925
7,61,-0.8551769980433938,"ne 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,-0.12226232094519353,32,GT AWD,6,4.0,0,-0.28135375487034925
23,2,0.6504495085371488,16V MPFI OHV,2.3156278630510387,4,0.26079719557522135,19,Tradesman,5,2.0,1,-0.28135375487034925
7,22,-0.7694658610650081,24V MPFI DOHC,0.8344538325517469,4,-0.10421239608297501,19,SXT,7,4.0,3,3.0747946067973886
1,5,-0.5821350806236123,16V GDI DOHC Turbo,-0.646720197947545,4,0.01812598353872817,14,Premium,7,4.0,2,-0.28135375487034925
15,142,0.8204107972045156,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.08215137680693019,19,Rubicon,6,4.0,1,-0.28135375487034925
15,142,0.8006604405144205,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11022903770371452,19,Rubicon,6,4.0,1,-0.28135375487034925
8,77,-0.19443287326873052,c,-0.646720197947545,3,-0.12226232094519353,1,Premium,6,4.0,0,3.0747946067973886
20,21,0.2605828785312976,DOHC 16V LEV3-SULEV30,-0.646720197947545,6,-0.12827896256593302,32,Premium,6,4.0,0,-0.28135375487034925
7,61,-0.16185831237164205,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.13429560418667252,9,R/T Plus,6,4.0,0,-0.28135375487034925
12,104,-0.44252981963609034,16V PDI DOHC Turbo,-0.646720197947545,4,-0.13229005697975935,21,2.5T XRT,5,4.0,0,-0.28135375487034925
8,44,-0.7182231548033092,"t 1.5L I-3 port/direct injection, DOHC, Ti-VCT variable v",-1.3873072131971909,4,-0.11825122653136719,18,Active,6,4.0,0,-0.28135375487034925
23,2,1.4158975790524535,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.12226232094519353,9,Big Horn,5,4.0,1,-0.28135375487034925
23,89,0.971920382772369,24V MPFI DOHC,0.8344538325517469,4,0.2427472707130029,28,Base,0,3.0,2,-0.28135375487034925
8,47,-0.2450262527351387,24V PDI DOHC Twin Turbo,0.8344538325517469,4,-0.11825122653136719,32,STX,5,4.0,1,-0.28135375487034925
22,68,-1.3975813143763087,"4 DOHC, CVTCS variable valve control, regular unleaded, e",-0.646720197947545,4,-0.10421239608297501,34,S,6,4.0,2,-0.28135375487034925
8,46,-0.17657638639823353,16V GDI DOHC Turbo,-0.646720197947545,4,4.879572413096245,3,XLT,6,4.0,3,-0.28135375487034925
12,69,-0.8816370649514939,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11825122653136719,19,Limited,6,4.0,0,-0.28135375487034925
5,112,-0.004071901115977654,16V GDI OHV,2.3156278630510387,4,-0.1302845097728462,32,LT,5,4.0,1,-0.28135375487034925
11,18,-0.6833218395564287,16V GDI DOHC Hybrid,-0.646720197947545,5,-0.13429560418667252,33,Sport-L,6,4.0,2,-0.28135375487034925
12,116,-0.9268193877904787,16V GDI DOHC Hybrid,-0.646720197947545,5,-0.10822349049680136,9,SEL,7,4.0,2,-0.28135375487034925
0,73,0.19299878125478015,24V GDI SOHC,0.8344538325517469,4,-0.12426786815210669,3,Base,6,4.0,0,-0.28135375487034925
21,123,0.6580790983818157,"diesel direct injection, DOHC, intercooled turbo, diesel,",-0.646720197947545,0,-0.11825122653136719,32,High Roof,0,3.0,3,-0.28135375487034925
9,110,2.1691166615897814,32V DDI OHV Turbo Diesel,2.3156278630510387,0,-0.13429560418667252,3,Denali,5,4.0,1,-0.28135375487034925
12,104,-0.16061376934733468,16V PDI DOHC Turbo,-0.646720197947545,4,-0.10822349049680136,21,2.5T Limited,5,4.0,0,-0.28135375487034925
15,23,-0.8894289864949835,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12226232094519353,19,Limited,6,4.0,1,-0.28135375487034925
15,58,0.24391682411883372,24V MPFI DOHC,0.8344538325517469,4,-0.08816801842766968,19,Limited,6,4.0,3,-0.28135375487034925
4,70,0.540118063903987,c,-0.646720197947545,3,-0.13229005697975935,1,Luxury,6,4.0,3,-0.28135375487034925
12,134,-0.9406175821904081,16V PDI DOHC,-0.646720197947545,4,6.734703579490925,19,SEL,6,4.0,2,-0.28135375487034925
21,52,-0.16061376934733468,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11424013211754086,28,Base 4MATIC,6,4.0,0,-0.28135375487034925
20,21,0.024985472973285645,16V GDI DOHC Hybrid,-0.646720197947545,5,-0.13229005697975935,19,Preferred,6,4.0,0,-0.28135375487034925
8,46,0.2046325530037403,"<dt>VIN</dt>
     1FMUK7HH1SGA05728",-0.646720197947545,4,-0.11825122653136719,3,Platinum,6,4.0,3,-3.637502116538087
15,139,1.479369273292129,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.10621794328988819,19,Base,6,4.0,1,-0.28135375487034925
13,93,-0.03946021145932625,ER,-0.646720197947545,4,-0.12025677373828035,0,SPORT,6,4.0,2,-0.28135375487034925
12,35,-1.0423454467859667,16V GDI DOHC Hybrid,-0.646720197947545,5,-0.11624567932445402,32,Limited,7,4.0,2,-0.28135375487034925
3,38,0.36463749747664825,24V GDI DOHC,0.8344538325517469,4,-0.13429560418667252,28,Premium,6,4.0,0,-0.28135375487034925
15,23,-0.8334786609674262,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13429560418667252,19,Latitude,6,4.0,1,-0.28135375487034925
6,82,0.27324475103946816,24V MPFI DOHC,0.8344538325517469,4,-0.10822349049680136,28,Limited,4,4.0,0,-0.28135375487034925
12,134,-0.9473814029746873,16V PDI DOHC,-0.646720197947545,4,4.031225944571975,19,SEL,6,4.0,2,-0.28135375487034925
22,137,-1.584587431420059,16V MPFI DOHC,-0.646720197947545,4,-0.12226232094519353,33,S,7,4.0,2,-0.28135375487034925
1,6,0.12292559792964798,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11424013211754086,14,S line Premium,2,4.0,0,-0.28135375487034925
23,2,0.9212728927396866,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.09217911284149602,9,Big Horn,5,4.0,1,-0.28135375487034925
8,34,-0.5342472294709159,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12827896256593302,19,SE,6,4.0,0,-0.28135375487034925
21,54,2.4402105986236906,24V GDI DOHC Turbo,0.8344538325517469,4,-0.11825122653136719,28,4MATIC,6,4.0,0,-0.28135375487034925
12,135,-0.7736864852343983,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11424013211754086,9,SEL Convenience,6,4.0,0,-0.28135375487034925
12,135,-0.7769331192108524,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11424013211754086,9,SEL Convenience,6,4.0,0,-0.28135375487034925
23,2,1.2156884838377902,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.12226232094519353,9,Big Horn,5,4.0,1,-0.28135375487034925
5,112,-0.14735668061014753,16V GDI OHV,2.3156278630510387,4,-0.12426786815210669,3,WT,5,4.0,1,-0.28135375487034925
16,79,-1.0388282599781418,16V GDI DOHC Hybrid,-0.646720197947545,5,-0.11223458491062768,9,EX,6,4.0,2,-0.28135375487034925
15,23,-1.2470457190013915,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11624567932445402,19,Sport,6,4.0,1,-0.28135375487034925
8,34,-0.16061376934733468,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12426786815210669,19,ST-Line,6,4.0,0,-0.28135375487034925
23,2,1.5563144985340889,"<dt>VIN</dt>
     3C63R3HLXRG198198",0.8344538325517469,0,-0.12025677373828035,31,Big Horn,5,4.0,1,-0.28135375487034925
8,34,-0.2934552095505775,16V GDI DOHC Turbo,-0.646720197947545,4,-0.038029338254840506,19,Titanium,6,4.0,0,-0.28135375487034925
22,108,-1.5419483051959633,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.12627341535901987,32,SV,7,4.0,2,-0.28135375487034925
16,107,-1.1686936190363018,16V MPFI DOHC,-0.646720197947545,4,-0.10421239608297501,33,S,6,4.0,0,-0.28135375487034925
15,58,0.042733738711234176,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,-0.12627341535901987,32,Limited,6,4.0,1,-0.28135375487034925
22,137,-1.5283124424948564,16V MPFI DOHC,-0.646720197947545,4,-0.12226232094519353,33,1.6 SR,7,4.0,2,-0.28135375487034925
12,69,-1.1336840826568728,16V MPFI DOHC,-0.646720197947545,4,-0.13429560418667252,33,SEL,6,4.0,2,-0.28135375487034925
22,68,-1.5697611362609192,"4 DOHC, CVTCS variable valve control, regular unleaded, e",-0.646720197947545,4,-0.12226232094519353,35,SR,6,4.0,2,-0.28135375487034925
23,2,0.724256320935203,"6.7L I-6 diesel direct injection, VVT intercooled turbo,",0.8344538325517469,0,-0.08616247122075651,32,Tradesman Crew Cab 4x4 8&#39; Box,5,4.0,1,-0.28135375487034925
23,2,1.6125353768930175,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.09017356563458286,32,Laramie,5,4.0,1,-0.28135375487034925
7,29,-0.15114442024934385,16V MPFI OHV,2.3156278630510387,4,-0.09017356563458286,19,Pursuit,6,4.0,0,3.0747946067973886
7,29,-0.12706521825731001,16V MPFI OHV,2.3156278630510387,4,-0.07011809356545118,19,Pursuit,6,4.0,0,3.0747946067973886
7,22,0.8085064726241843,16V MPFI OHV,2.3156278630510387,4,-0.09819575446223552,19,Scat Pack,7,4.0,3,3.0747946067973886
15,58,-0.21050371145217783,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,0.2166751570231317,32,Altitude,6,4.0,1,-0.28135375487034925
7,61,-0.39269398809752143,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,0.16051983522956303,9,R/T,6,4.0,0,-0.28135375487034925
9,111,2.822068864820955,32V DDI OHV Turbo Diesel,2.3156278630510387,0,-0.12627341535901987,3,Denali,5,4.0,1,-0.28135375487034925
15,58,0.26442472873676814,OHV,0.8344538325517469,4,-0.12426786815210669,19,Limited,6,4.0,1,-0.28135375487034925
15,56,-0.5297019419038802,OHV,0.8344538325517469,4,-0.12226232094519353,19,Laredo,6,4.0,1,-0.28135375487034925
12,69,-0.9005216525812013,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11022903770371452,19,N Line,6,4.0,0,-0.28135375487034925
12,135,-0.5075166097314446,"ream 1.6L I-4 gasoline direct injection, DOHC, CVVD varia",-0.646720197947545,5,-0.11022903770371452,32,Limited,6,4.0,0,-0.28135375487034925
21,31,3.3067913175055375,c,-0.646720197947545,3,-0.11424013211754086,19,Base 4MATIC,7,4.0,0,-0.28135375487034925
14,62,1.4566428354569512,"d>

    
    <dt>VIN</dt>
     SADHM2S12R1631756",-0.646720197947545,4,-0.11825122653136719,32,EV400 R-Dynamic HSE,6,5.0,0,-0.28135375487034925
23,2,1.8130691355053261,"6.7L I-6 diesel direct injection, VVT intercooled turbo,",0.8344538325517469,0,-0.12226232094519353,32,Laramie Crew Cab 4x4 8&#39; Box,5,4.0,1,-0.28135375487034925
12,64,-0.21034137975335512,c,-0.646720197947545,3,-0.12025677373828035,1,SEL,6,4.0,0,-0.28135375487034925
25,95,0.004098794391431579,16V PDI DOHC Hybrid,-0.646720197947545,5,-0.13429560418667252,33,XSE,6,4.0,0,-0.28135375487034925
23,0,1.0598500529679982,16V MPFI OHV,2.3156278630510387,4,-0.13429560418667252,19,Big Horn,5,4.0,1,-0.28135375487034925
5,112,2.074856055140067,16V GDI OHV,2.3156278630510387,4,-0.1302845097728462,32,RST,5,4.0,1,-0.28135375487034925
12,69,-0.7978197977927064,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13229005697975935,19,Limited,6,4.0,0,-0.28135375487034925
12,135,-0.7322919020346098,"ream 1.6L I-4 gasoline direct injection, DOHC, CVVD varia",-0.646720197947545,5,-0.11022903770371452,32,N Line,6,4.0,0,-0.28135375487034925
15,59,3.2475402474352517,24V GDI DOHC Twin Turbo,0.8344538325517469,4,1.169310080306886,19,Series II,6,4.0,1,3.0747946067973886
